temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
20.648382,35.83477,41.21174,0.8961607,124.91687,0.0002698378,0.30562758,0.05019345,0.23934157,0.05524554,0.008247988,0.0018313844
21.399584,35.871033,50.290974,1.1206205,119.222725,0.00027579162,0.3406567,0.052691184,0.20815444,0.039400138,0.0065938584,0.0010046287
22.963902,36.077736,60.000217,1.4456486,118.289825,0.00033542904,0.3662514,0.054878093,0.16574743,0.027581917,0.0062474543,0.0008358943
24.930681,34.601273,35.152843,59.09982,161.08865,0.005591886,0.30480286,0.04329253,0.11854664,0.02480929,0.0062155444,0.0012081795
26.105862,35.198284,44.596798,35.21562,155.94658,0.001925681,0.29255822,0.04750646,0.18261513,0.06332384,0.009466276,0.0030989551
28.198887,34.96341,50.673775,36.036243,154.29506,0.00080830685,0.27004927,0.04168487,0.27382016,0.08779907,0.008389394,0.0022996916
29.136312,35.863037,53.245052,2.043276,138.31516,0.0013089319,0.2485377,0.048031263,0.19758248,0.055519115,0.006582529,0.0013078507
28.008667,35.53422,39.21585,6.040366,140.9299,0.0031530058,0.23507807,0.044561237,0.12736724,0.036563095,0.0069329953,0.0016968317
26.818342,34.931572,23.587461,50.894753,181.90161,0.011375598,0.2217114,0.045905817,0.07553908,0.019676307,0.0065753236,0.0017257016
25.573416,35.624966,35.731205,40.338135,135.92441,0.0062304223,0.23506603,0.046123262,0.106930666,0.03610534,0.008264527,0.0029833498
22.956665,35.78919,34.013985,3.5174608,121.69801,0.002036739,0.2265152,0.03732213,0.18129243,0.054676484,0.009376333,0.0027498037
20.040327,35.831173,35.121246,0.8962093,111.93193,0.00084167224,0.25047833,0.042069826,0.23153059,0.057216823,0.008104662,0.0018074713
19.664438,35.739506,41.4144,0.87830913,105.80969,0.0006608296,0.27338392,0.043993987,0.252283,0.05279599,0.007260492,0.0012917339
20.53887,35.818638,52.63532,0.6293694,104.86053,0.0003702071,0.31712228,0.046471745,0.2150852,0.034236684,0.0062615923,0.000824361
22.126915,35.97841,54.001476,0.6103396,106.94212,0.0011918398,0.33806255,0.04818497,0.17384656,0.02795752,0.006153402,0.000802497
24.725359,35.319187,48.931614,22.220861,136.21442,0.0013078819,0.31590605,0.041642305,0.12979123,0.025249336,0.00630408,0.00128757
26.505924,35.99366,54.171734,7.501871,124.35974,0.00085792295,0.3095617,0.06016686,0.20334876,0.06101489,0.008784331,0.002484399
27.109964,36.13788,41.967308,9.492888,117.68159,0.004627054,0.28648704,0.04547002,0.1614108,0.04350223,0.007151463,0.0015723897
28.327091,36.255417,53.33695,1.1283455,112.17136,0.001685473,0.2581048,0.048170056,0.15811831,0.043479614,0.007202704,0.0015595923
27.932108,36.360657,41.411102,4.08733,106.15368,0.010301257,0.24225812,0.040980674,0.099740654,0.022717904,0.00631987,0.0011656426
27.539848,36.05462,40.21247,15.594405,112.664345,0.0027059154,0.2282724,0.043457806,0.11903919,0.047744464,0.009153433,0.0033654436
25.312878,35.700935,35.26026,5.5206633,131.93669,0.0042706435,0.20262985,0.035704322,0.16374436,0.050609637,0.008025195,0.002127791
