temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
28.022121,35.311558,34.808235,0.235673,76.11896,2.3189539e-06,0.018811194,0.0041018,0.095411345,0.022996528,0.011090893,0.002467842
29.999474,35.551895,45.854553,0.23718008,71.81043,9.805996e-07,0.025664056,0.0054327953,0.08566689,0.02048211,0.010468503,0.0020776943
29.58443,35.55597,28.334394,0.56974894,70.17413,2.3243572e-06,0.024913907,0.005264694,0.07730713,0.02282407,0.0115261935,0.0031510817
29.962917,34.958862,31.153091,0.40781435,68.44948,6.920548e-06,0.024499457,0.005487818,0.080501616,0.023982745,0.011874017,0.0031680237
28.619427,33.51395,9.786931,4.6190953,82.430725,3.1820462e-05,0.011010348,0.00020181938,0.060430992,0.02165306,0.010413047,0.0035861626
27.698849,34.51952,20.64066,1.9346297,84.4779,3.1291306e-06,0.007315256,0.002092064,0.07882133,0.031809032,0.013560292,0.0062737116
25.452185,35.42733,21.653448,0.2222976,85.937325,2.0978416e-06,0.015420094,0.003985126,0.12694095,0.038945425,0.014123147,0.004509198
23.621172,35.604755,25.636091,0.17131837,86.19264,1.7396884e-06,0.020828702,0.005002818,0.14401549,0.036839,0.012506633,0.0033960394
23.19822,35.534267,29.65217,0.14531186,84.07273,1.3120219e-06,0.025109157,0.0054917424,0.14781182,0.033426136,0.011593048,0.002656778
24.04535,35.541965,33.753216,0.091990545,87.24686,1.3119505e-06,0.03251891,0.006130169,0.13757764,0.028368503,0.0106029315,0.0019888983
25.474905,35.56918,39.78043,0.11840533,86.286,1.3496463e-06,0.03624863,0.006797364,0.12222692,0.026060691,0.01006703,0.0018081622
27.053616,35.655186,38.208054,0.13844153,79.98851,2.3290884e-06,0.03897668,0.0077427123,0.109013624,0.023769269,0.010078085,0.0018226648
29.078339,35.86071,43.236694,0.14130022,78.09852,1.4080174e-06,0.04219817,0.008040584,0.09101829,0.021478381,0.009868679,0.0018343161
29.27772,35.22555,22.21545,0.54830945,71.62352,2.079439e-05,0.03527899,0.0058600437,0.07596649,0.018961497,0.010552036,0.0023613954
28.719255,34.773422,24.862743,0.7398044,69.22834,2.7625701e-05,0.034756847,0.007651002,0.08526996,0.02557219,0.012587158,0.003670047
28.982618,30.576643,3.0092893,23.170364,102.40901,0.00020738773,0.015172588,2.7777776e-16,0.033738896,0.005379113,0.0060938043,0.00048242678
29.028446,32.459846,4.365956,13.878814,84.95588,7.939698e-06,0.005748627,2.7777776e-16,0.024719533,0.00791712,0.0059118187,0.0011559706
27.60276,33.87559,10.240169,11.054777,87.47848,6.702678e-06,0.003910041,0.00011995985,0.030520445,0.012621483,0.00902867,0.0039209914
