temp_mean,salt_mean,EpiPAR_sg_mean,DIN_mean,DOR_N_mean,FineSed_mean,SG_N_mean,SG_N_pr_mean,SGH_N_mean,SGH_N_pr_mean,SGD_N_mean,SGD_N_pr_mean
30.093697,35.75554,59.98546,0.32883957,71.16471,0.00014447702,0.022061577,0.0034675482,0.20692699,0.05324487,0.00897654,0.0018072083
29.530123,35.81229,36.48024,0.6978295,70.89479,0.00029961142,0.019667147,0.0037408418,0.18881926,0.0580066,0.009793173,0.0026057702
29.81238,35.34754,40.02622,1.0206242,74.0529,0.00029836205,0.020429093,0.0041206637,0.20177041,0.061794933,0.009681638,0.0023353177
23.222614,26.092567,8.163856,72.23343,183.48956,0.0015551541,0.011746188,0.00046869225,0.12666538,0.022388127,0.008511132,0.0026562111
26.48389,34.363068,33.87349,22.378597,100.58835,0.0004054665,0.013599455,0.0038343952,0.20849277,0.08164407,0.013472566,0.0053669834
25.01128,35.63662,33.83572,1.2244195,88.00982,0.00017629597,0.02076613,0.0044269436,0.35008082,0.10741794,0.010158835,0.0023760905
23.3327,35.705803,37.767563,0.17063117,80.629684,0.00015928363,0.023637574,0.0043449206,0.32652643,0.08019156,0.008986602,0.0018024725
22.964006,35.663483,40.085007,0.2115617,82.29215,0.00015028262,0.025241582,0.0040436913,0.32655123,0.07278799,0.008913724,0.0016197251
23.782846,35.595074,45.998764,0.12219421,84.44779,0.00012956721,0.026883882,0.004056464,0.31051177,0.06523021,0.008479666,0.0014034553
25.539501,35.575443,51.607456,0.21990901,84.789795,0.00023535002,0.026136903,0.00413384,0.2796516,0.0661226,0.008315719,0.0015609288
27.233273,35.73531,51.627,0.22821163,83.28752,0.00022805046,0.023957372,0.003489401,0.25265798,0.057760067,0.008608581,0.0015451333
29.218855,35.886917,53.829685,0.30501273,80.49592,0.00024294545,0.021935286,0.003486603,0.2135466,0.05576686,0.008792398,0.0018299713
29.156065,35.363926,25.938639,3.2178388,77.621124,0.0017002429,0.017076388,0.0023140074,0.17396107,0.04393092,0.0090613505,0.0020178424
28.519047,32.855087,26.149698,9.18376,89.37337,0.0006577172,0.015714081,0.003375037,0.17527673,0.057558145,0.010635032,0.0030922692
28.277073,16.4201,4.0469904,113.55013,169.3155,0.005864154,0.0055422513,0.00010867432,0.05676607,0.0027231365,0.005359207,0.000728762
28.969679,32.8931,17.146496,94.20407,110.169426,0.00039955287,0.0042496165,0.0009944608,0.14059834,0.075708434,0.014560893,0.008237222
27.346863,33.597725,25.460735,24.888031,105.481636,0.00048237393,0.005461515,0.0014035236,0.27164558,0.10427149,0.0110731805,0.004129718
